2.909961853027343750e+02,4.237879753112792969e+00,4.233998107910156250e+01,9.682907104492187500e+00,3.103649214608594775e-05,4.534334540367126465e-01,3.438280150294303894e-02,7.441482692956924438e-02,5.311462283134460449e-01
2.988434753417968750e+02,3.554645061492919922e+00,4.172169113159179688e+01,8.786591529846191406e+00,1.159264047601027414e-05,3.059481680393218994e-01,5.444243922829627991e-02,1.063812971115112305e-01,6.774465441703796387e-01
3.076283874511718750e+02,3.702401161193847656e+00,4.025786590576171875e+01,8.359430313110351562e+00,1.281778986594872549e-05,2.198217958211898804e-01,7.842478156089782715e-02,1.212833672761917114e-01,7.738509178161621094e-01
3.159498596191406250e+02,3.597743511199951172e+00,3.901696014404296875e+01,8.297231674194335938e+00,2.229518031526822597e-05,1.864186376333236694e-01,8.043668419122695923e-02,1.225111484527587891e-01,8.215354681015014648e-01
3.243475341796875000e+02,3.617271423339843750e+00,3.819945907592773438e+01,8.494134902954101562e+00,3.951814869651570916e-05,1.539765298366546631e-01,8.152273297309875488e-02,1.318534761667251587e-01,8.597370386123657227e-01
3.322968139648437500e+02,3.416109561920166016e+00,3.847275543212890625e+01,9.051855087280273438e+00,3.642177398432977498e-05,9.305599331855773926e-02,9.792716056108474731e-02,1.672279983758926392e-01,9.155969023704528809e-01
3.399261474609375000e+02,3.761066436767578125e+00,3.762561798095703125e+01,9.404067039489746094e+00,3.350914994371123612e-05,7.558305561542510986e-02,1.077241301536560059e-01,1.802444756031036377e-01,9.306946992874145508e-01
3.480548095703125000e+02,4.239184379577636719e+00,3.732198333740234375e+01,9.306468009948730469e+00,2.776401379378512502e-05,8.418854326009750366e-02,1.123334839940071106e-01,1.687120497226715088e-01,9.120748639106750488e-01
3.568643493652343750e+02,4.202624320983886719e+00,3.741475677490234375e+01,9.105777740478515625e+00,4.834181527257896960e-05,1.116071194410324097e-01,9.917484223842620850e-02,1.426190882921218872e-01,8.795544505119323730e-01
3.652446289062500000e+02,4.287130355834960938e+00,3.887223815917968750e+01,1.005462551116943359e+01,7.796100544510409236e-05,2.013923972845077515e-01,5.859554931521415710e-02,1.057510897517204285e-01,8.206402659416198730e-01
3.727132263183593750e+02,4.526025772094726562e+00,4.082999420166015625e+01,1.089752388000488281e+01,4.665766755351796746e-05,2.639620602130889893e-01,4.574352875351905823e-02,1.175895780324935913e-01,7.811977267265319824e-01
3.798880920410156250e+02,4.631831169128417969e+00,4.125592041015625000e+01,1.093488883972167969e+01,2.460959694872144610e-05,2.801108658313751221e-01,4.670209810137748718e-02,1.134210228919982910e-01,7.575957775115966797e-01
3.872463378906250000e+02,4.803456306457519531e+00,4.161640930175781250e+01,1.030168819427490234e+01,1.217948556586634368e-05,2.124945372343063354e-01,7.148486375808715820e-02,1.323934793472290039e-01,7.686709165573120117e-01
3.955757446289062500e+02,4.759571075439453125e+00,4.088359832763671875e+01,9.551454544067382812e+00,1.170659288618480787e-05,2.472744584083557129e-01,6.317439675331115723e-02,9.317415952682495117e-02,7.247337698936462402e-01
4.039913330078125000e+02,4.162058830261230469e+00,4.012383651733398438e+01,9.351023674011230469e+00,1.924892603710759431e-05,2.213636636734008789e-01,5.963636934757232666e-02,1.157209277153015137e-01,7.998077869415283203e-01
4.122354736328125000e+02,4.149164199829101562e+00,4.035773849487304688e+01,9.769311904907226562e+00,2.106037936755456030e-05,1.084357500076293945e-01,7.551036030054092407e-02,1.902082413434982300e-01,9.155170321464538574e-01
4.200549011230468750e+02,4.598526954650878906e+00,4.089765167236328125e+01,1.015015506744384766e+01,3.442239903961308300e-05,4.690767824649810791e-02,1.013303771615028381e-01,2.425062954425811768e-01,9.645713567733764648e-01
4.276529541015625000e+02,4.291459083557128906e+00,4.024435424804687500e+01,1.013404846191406250e+01,1.975485974980983883e-05,2.806608565151691437e-02,1.300259232521057129e-01,2.854508459568023682e-01,9.762440323829650879e-01
4.359990234375000000e+02,4.187410354614257812e+00,3.955518341064453125e+01,9.645119667053222656e+00,1.853818321251310408e-05,4.814357683062553406e-02,1.063883006572723389e-01,2.451436519622802734e-01,9.665629863739013672e-01
4.445775146484375000e+02,4.030982971191406250e+00,4.027011489868164062e+01,1.002963829040527344e+01,3.754875797312706709e-05,7.409545779228210449e-02,8.563859015703201294e-02,1.932163536548614502e-01,9.418672919273376465e-01
4.520331726074218750e+02,3.916799545288085938e+00,4.038838195800781250e+01,1.024139690399169922e+01,3.325644138385541737e-05,8.138525485992431641e-02,8.154544234275817871e-02,2.002803385257720947e-01,9.360157847404479980e-01
4.595289611816406250e+02,4.236111640930175781e+00,4.076101303100585938e+01,9.703632354736328125e+00,2.235779902548529208e-05,8.725454658269882202e-02,8.695774525403976440e-02,2.035082429647445679e-01,9.327197074890136719e-01
4.674579467773437500e+02,4.448939323425292969e+00,4.037074279785156250e+01,9.409243583679199219e+00,1.349681588180828840e-05,1.203441917896270752e-01,8.333472907543182373e-02,1.818206310272216797e-01,8.976849317550659180e-01
4.757827758789062500e+02,4.342924118041992188e+00,3.873539733886718750e+01,9.070302963256835938e+00,1.399014854541746899e-05,9.132032096385955811e-02,9.444113820791244507e-02,1.891136318445205688e-01,9.266162514686584473e-01
4.841758422851562500e+02,4.432236671447753906e+00,3.830795288085937500e+01,9.050396919250488281e+00,1.813870767364278436e-05,7.814565300941467285e-02,1.205895692110061646e-01,1.825227290391921997e-01,9.169624447822570801e-01
4.924427185058593750e+02,4.395906448364257812e+00,3.777867507934570312e+01,9.107237815856933594e+00,1.481582785345381126e-05,9.722275286912918091e-02,1.123868897557258606e-01,1.672633290290832520e-01,9.084455370903015137e-01
5.008186950683593750e+02,4.464771270751953125e+00,3.890640258789062500e+01,9.781422615051269531e+00,9.973616215575020760e-06,6.154137849807739258e-02,1.394871622323989868e-01,2.248016893863677979e-01,9.298642873764038086e-01
5.082445068359375000e+02,3.900488376617431641e+00,3.970123291015625000e+01,1.027561950683593750e+01,3.143361027468927205e-05,6.917510926723480225e-02,1.125579327344894409e-01,1.934914737939834595e-01,9.317062497138977051e-01
5.159287719726562500e+02,4.204283714294433594e+00,3.982842636108398438e+01,1.006582164764404297e+01,5.852124013472348452e-05,8.417817950248718262e-02,9.085603803396224976e-02,1.588509082794189453e-01,9.200425744056701660e-01
5.241577148437500000e+02,4.249803543090820312e+00,4.005235290527343750e+01,1.022161102294921875e+01,4.698642806033603847e-05,5.281806364655494690e-02,1.032284721732139587e-01,1.979666352272033691e-01,9.513068795204162598e-01
5.319859008789062500e+02,4.430194854736328125e+00,3.929356384277343750e+01,1.019699096679687500e+01,3.828588160104118288e-05,4.798790812492370605e-02,1.296653449535369873e-01,2.089799195528030396e-01,9.491485357284545898e-01
5.398708496093750000e+02,4.620795249938964844e+00,4.016629791259765625e+01,1.037968254089355469e+01,4.818831803277134895e-05,5.345129594206809998e-02,1.172916293144226074e-01,2.099394947290420532e-01,9.478188157081604004e-01
5.479157714843750000e+02,4.294672966003417969e+00,3.931319427490234375e+01,1.069565200805664062e+01,7.781907333992421627e-05,7.675287127494812012e-02,8.546980470418930054e-02,1.724829077720642090e-01,9.285333752632141113e-01
5.556927490234375000e+02,4.372749328613281250e+00,3.928052902221679688e+01,9.827221870422363281e+00,3.482777901808731258e-05,7.476255297660827637e-02,1.057420670986175537e-01,2.025492042303085327e-01,9.235235452651977539e-01
5.649735107421875000e+02,3.818525314331054688e+00,3.988286590576171875e+01,9.373092651367187500e+00,2.679896169865969568e-05,1.474002152681350708e-01,7.645101845264434814e-02,1.547349989414215088e-01,8.452552556991577148e-01
5.724329223632812500e+02,3.766296386718750000e+00,4.016460037231445312e+01,9.800735473632812500e+00,4.569700831780210137e-05,2.608878314495086670e-01,4.775083065032958984e-02,1.067839041352272034e-01,7.888900637626647949e-01
5.803645019531250000e+02,4.228129386901855469e+00,4.150298309326171875e+01,9.992056846618652344e+00,2.329523886146489531e-05,2.836114466190338135e-01,4.540840536355972290e-02,1.136884912848472595e-01,7.530331015586853027e-01
5.884013061523437500e+02,4.081381797790527344e+00,4.185474395751953125e+01,1.000197696685791016e+01,3.001366167154628783e-05,3.866883814334869385e-01,3.662654384970664978e-02,9.026303887367248535e-02,6.481320261955261230e-01
5.956062622070312500e+02,4.123931884765625000e+00,4.188765335083007812e+01,1.016585826873779297e+01,4.534988329396583140e-05,3.285721540451049805e-01,3.644434735178947449e-02,1.022696197032928467e-01,7.285100221633911133e-01
6.033967895507812500e+02,4.125647544860839844e+00,4.144555664062500000e+01,1.036551380157470703e+01,4.536510823527351022e-05,2.273663729429244995e-01,5.090787634253501892e-02,1.172238066792488098e-01,7.828847169876098633e-01
6.111185302734375000e+02,4.492104530334472656e+00,3.954106903076171875e+01,1.000767421722412109e+01,7.839153113309293985e-05,1.306726038455963135e-01,7.967822253704071045e-02,1.290169507265090942e-01,8.661867380142211914e-01
6.193708496093750000e+02,5.071160316467285156e+00,3.826631546020507812e+01,1.183440399169921875e+01,3.417559200897812843e-04,6.871583312749862671e-02,8.379255235195159912e-02,1.395911425352096558e-01,9.240332841873168945e-01
6.254387817382812500e+02,5.487669944763183594e+00,3.015688705444335938e+01,1.276637935638427734e+01,4.923327360302209854e-04,5.345465987920761108e-02,1.223649978637695312e-01,1.684782207012176514e-01,9.111104011535644531e-01
6.321381835937500000e+02,6.741720199584960938e+00,1.645619964599609375e+01,1.333751296997070312e+01,1.300275016546947882e-05,1.458459347486495972e-01,2.420146763324737549e-01,8.988862484693527222e-02,6.527436971664428711e-01
5.054189682006835938e+00,1.587080860137939453e+01,1.107472038269042969e+01,1.506639957427978516e+01,1.195221673697233200e-03,8.740855455398559570e-01,8.715485781431198120e-02,2.233255095779895782e-02,1.552180293947458267e-02
1.353623867034912109e+01,1.235980606079101562e+01,2.720415496826171875e+01,1.540801811218261719e+01,1.275560207432135940e-04,7.030526995658874512e-01,3.004753030836582184e-02,1.487060189247131348e-01,2.417868524789810181e-01
1.899266433715820312e+01,9.140274047851562500e+00,3.856825637817382812e+01,1.378961467742919922e+01,1.061933726305142045e-04,6.447513103485107422e-01,1.905744709074497223e-02,1.280350834131240845e-01,2.506636083126068115e-01
2.701348114013671875e+01,7.779150962829589844e+00,4.070306396484375000e+01,1.118935489654541016e+01,1.074591978067473974e-06,1.165524497628211975e-01,8.096278458833694458e-02,3.922541737556457520e-01,7.978444099426269531e-01
3.450432205200195312e+01,9.962732315063476562e+00,3.740704727172851562e+01,1.001952075958251953e+01,1.349004747908111312e-07,1.633478701114654541e-02,4.688394069671630859e-01,3.878189623355865479e-01,8.812241554260253906e-01
4.461166000366210938e+01,1.051565647125244141e+01,3.757442474365234375e+01,1.097276878356933594e+01,7.352164743679168168e-08,1.854322850704193115e-02,3.759565055370330811e-01,5.070099830627441406e-01,9.073914289474487305e-01
5.592108535766601562e+01,1.427925968170166016e+01,3.499856567382812500e+01,8.370846748352050781e+00,1.437722517039219383e-06,1.243019253015518188e-01,2.756529450416564941e-01,2.294060885906219482e-01,3.780814707279205322e-01
6.130464935302734375e+01,1.593895244598388672e+01,3.266876220703125000e+01,8.035995483398437500e+00,1.482325751567259431e-04,3.845871984958648682e-01,2.754934430122375488e-01,4.864626750349998474e-02,4.983627051115036011e-02
6.472406768798828125e+01,1.389200496673583984e+01,3.442399597167968750e+01,8.545227050781250000e+00,5.700786914530908689e-06,9.407479315996170044e-02,4.852082431316375732e-01,1.625836640596389771e-01,2.008822262287139893e-01
7.504120635986328125e+01,1.318685817718505859e+01,3.488137435913085938e+01,1.065554428100585938e+01,6.429345944525266532e-07,3.304903581738471985e-02,3.370350003242492676e-01,3.804602324962615967e-01,7.984591126441955566e-01
8.328671264648437500e+01,1.515020275115966797e+01,3.215603256225585938e+01,8.761731147766113281e+00,1.086274323824909516e-06,4.604274779558181763e-02,4.942020177841186523e-01,2.511316835880279541e-01,5.232124924659729004e-01
9.617079162597656250e+01,1.117864608764648438e+01,3.188194656372070312e+01,9.467730522155761719e+00,3.696369049066561274e-06,4.160889089107513428e-01,6.594558060169219971e-02,1.745507419109344482e-01,3.042479753494262695e-01
9.902044677734375000e+01,1.211576271057128906e+01,3.427161407470703125e+01,9.862209320068359375e+00,7.180040938692400232e-06,6.494795680046081543e-01,3.572436794638633728e-02,1.074719056487083435e-01,1.929492652416229248e-01
1.063001403808593750e+02,1.009229564666748047e+01,3.757308197021484375e+01,9.688134193420410156e+00,7.004440050195626100e-08,2.144143879413604736e-01,1.019600778818130493e-01,4.045653343200683594e-01,6.053761839866638184e-01
1.174976577758789062e+02,1.186464023590087891e+01,3.667972564697265625e+01,1.026944923400878906e+01,2.875226243759243516e-07,6.095148995518684387e-02,1.930241435766220093e-01,3.894064724445343018e-01,8.160062432289123535e-01
1.245751571655273438e+02,1.399705505371093750e+01,3.561399841308593750e+01,9.333771705627441406e+00,2.466287469360395335e-06,1.466145645827054977e-02,6.174901723861694336e-01,3.225892186164855957e-01,7.579770684242248535e-01
1.314315795898437500e+02,1.362467670440673828e+01,3.190044784545898438e+01,7.963582038879394531e+00,3.842229943984420970e-06,3.240321576595306396e-02,6.581718325614929199e-01,2.201278358697891235e-01,4.347256124019622803e-01
1.401163635253906250e+02,1.136291027069091797e+01,3.498783111572265625e+01,9.046313285827636719e+00,8.179761721294198651e-07,1.265810057520866394e-02,6.446263790130615234e-01,4.425049126148223877e-01,7.414261102676391602e-01
1.499039916992187500e+02,1.741428184509277344e+01,2.813558959960937500e+01,8.826036453247070312e+00,3.723207628354430199e-04,2.205533683300018311e-01,3.622376322746276855e-01,4.795641824603080750e-02,9.058281034231185913e-02
1.524707641601562500e+02,1.600604629516601562e+01,3.231061935424804688e+01,9.812897682189941406e+00,1.494870843998796772e-06,4.739289358258247375e-02,5.002166628837585449e-01,2.153382450342178345e-01,4.662690460681915283e-01
1.649918975830078125e+02,1.519007301330566406e+01,3.188339614868164062e+01,1.064402008056640625e+01,1.834392548971663928e-07,8.184584975242614746e-02,2.444087266921997070e-01,2.785337567329406738e-01,7.020636796951293945e-01
1.735566406250000000e+02,1.402739810943603516e+01,3.184699249267578125e+01,1.148427963256835938e+01,3.862119513087236555e-07,1.308466941118240356e-01,2.241071611642837524e-01,2.120545655488967896e-01,5.536188483238220215e-01
1.818614349365234375e+02,1.573296260833740234e+01,2.688391113281250000e+01,1.001356792449951172e+01,4.156266641075490043e-06,4.034273624420166016e-01,2.987461686134338379e-01,5.669831484556198120e-02,6.974162161350250244e-02
1.866149291992187500e+02,1.574507713317871094e+01,2.830074310302734375e+01,8.868527412414550781e+00,2.865912392735481262e-06,3.743569552898406982e-01,3.325347304344177246e-01,6.223222985863685608e-02,6.661517173051834106e-02
1.958340301513671875e+02,1.607637786865234375e+01,3.137590599060058594e+01,8.242612838745117188e+00,6.574611575160815846e-07,1.666312515735626221e-01,2.824664115905761719e-01,1.716097891330718994e-01,2.923398613929748535e-01
2.057513580322265625e+02,1.523003673553466797e+01,3.182803344726562500e+01,7.643572330474853516e+00,5.254460688774997834e-07,1.095137372612953186e-01,3.478972613811492920e-01,2.276574820280075073e-01,4.165522456169128418e-01
2.127439880371093750e+02,1.445411968231201172e+01,3.520721435546875000e+01,8.804649353027343750e+00,4.193478844172204845e-07,1.085202768445014954e-01,1.767435073852539062e-01,2.992644608020782471e-01,6.489707231521606445e-01
2.194575347900390625e+02,1.345956707000732422e+01,3.606124877929687500e+01,8.990932464599609375e+00,4.223310554607451195e-07,5.818869546055793762e-02,3.238195776939392090e-01,3.212444484233856201e-01,6.662817001342773438e-01
2.282701263427734375e+02,1.172158432006835938e+01,3.698264312744140625e+01,9.067687988281250000e+00,9.746447204861397040e-08,3.667229413986206055e-02,2.780366837978363037e-01,5.264224410057067871e-01,8.435333967208862305e-01
2.386766357421875000e+02,1.310332202911376953e+01,3.732455444335937500e+01,9.013396263122558594e+00,9.531359523862192873e-07,1.936017572879791260e-01,1.262173652648925781e-01,2.726705968379974365e-01,5.398624539375305176e-01
2.436875305175781250e+02,1.305096054077148438e+01,3.934204101562500000e+01,9.741376876831054688e+00,1.062797082340694033e-06,3.056233227252960205e-01,8.778076618909835815e-02,2.106392681598663330e-01,3.800658881664276123e-01
2.498997955322265625e+02,1.140670299530029297e+01,3.899754333496093750e+01,9.704493522644042969e+00,8.012238481569511350e-07,2.184854298830032349e-01,1.084828600287437439e-01,2.748101055622100830e-01,4.523577094078063965e-01
2.583018493652343750e+02,1.043760490417480469e+01,3.546464538574218750e+01,9.484253883361816406e+00,1.604234682872629492e-07,3.149735033512115479e-01,1.134353801608085632e-01,2.611908912658691406e-01,3.525863885879516602e-01
2.665880126953125000e+02,8.970426559448242188e+00,3.599946594238281250e+01,9.986524581909179688e+00,4.926819840989082877e-08,2.187437564134597778e-01,1.267417371273040771e-01,3.313011229038238525e-01,5.628691315650939941e-01
2.762770080566406250e+02,8.391861915588378906e+00,4.019386291503906250e+01,1.135902500152587891e+01,9.475181883544792072e-08,1.211033612489700317e-01,1.238566413521766663e-01,3.577339947223663330e-01,7.812697887420654297e-01
2.836473083496093750e+02,7.930632591247558594e+00,4.250888824462890625e+01,1.182627868652343750e+01,3.329028288590052398e-07,1.382400989532470703e-01,8.281782269477844238e-02,3.263172507286071777e-01,8.125861287117004395e-01
2.913354492187500000e+02,1.108129119873046875e+01,4.171687316894531250e+01,1.155757045745849609e+01,2.575414725924929371e-07,2.651799023151397705e-01,6.298204511404037476e-02,2.455848306417465210e-01,6.672316789627075195e-01
2.985589294433593750e+02,1.434662532806396484e+01,3.913235092163085938e+01,1.114859485626220703e+01,3.910660595352055680e-08,2.017238438129425049e-01,1.232860237360000610e-01,2.661358118057250977e-01,6.229864954948425293e-01
3.074329528808593750e+02,1.332441997528076172e+01,3.608046722412109375e+01,1.078280925750732422e+01,2.246011909790013306e-08,1.457101106643676758e-01,2.681570351123809814e-01,2.767441570758819580e-01,5.396074652671813965e-01
3.166363830566406250e+02,1.274799346923828125e+01,3.221849060058593750e+01,1.038056087493896484e+01,3.097570413501671283e-07,4.791074395179748535e-01,1.203350052237510681e-01,1.099672466516494751e-01,2.332309484481811523e-01
3.230465698242187500e+02,1.341122341156005859e+01,3.044137573242187500e+01,9.465104103088378906e+00,2.747594862739788368e-07,4.519692957401275635e-01,1.444283723831176758e-01,1.256562322378158569e-01,2.106447815895080566e-01
3.325220642089843750e+02,1.364319610595703125e+01,3.321138381958007812e+01,8.508225440979003906e+00,1.089513901320060540e-07,3.243716061115264893e-01,1.477677524089813232e-01,2.192678451538085938e-01,3.940775096416473389e-01
3.410769042968750000e+02,1.421216773986816406e+01,3.176716232299804688e+01,7.820638656616210938e+00,7.950068834361445624e-07,3.578259050846099854e-01,1.424304395914077759e-01,1.624730825424194336e-01,2.647791504859924316e-01
3.465986022949218750e+02,1.334195327758789062e+01,2.974478149414062500e+01,7.627912044525146484e+00,9.733197430250584148e-07,3.094198703765869141e-01,2.026757448911666870e-01,1.582799553871154785e-01,2.172441184520721436e-01
3.587020874023437500e+02,1.358650970458984375e+01,2.995851516723632812e+01,7.773922920227050781e+00,7.429073320963652804e-07,1.805936694145202637e-01,2.403168678283691406e-01,2.393689453601837158e-01,3.572979271411895752e-01
3.653041687011718750e+02,1.504786682128906250e+01,3.393309783935546875e+01,8.129833221435546875e+00,3.091554845013888553e-06,3.835724592208862305e-01,6.547288596630096436e-02,1.723408699035644531e-01,3.581186234951019287e-01
3.739253845214843750e+02,1.329395389556884766e+01,3.810963439941406250e+01,9.017538070678710938e+00,4.377153800305677578e-06,5.266777873039245605e-01,3.807018324732780457e-02,1.606058180332183838e-01,2.777629792690277100e-01
3.786919250488281250e+02,1.286054515838623047e+01,3.904567337036132812e+01,1.025007343292236328e+01,3.045465518880519085e-06,6.185679435729980469e-01,3.815560415387153625e-02,1.104793772101402283e-01,1.741460561752319336e-01
3.848203125000000000e+02,9.493074417114257812e+00,3.960982131958007812e+01,1.107084846496582031e+01,2.206298148621499422e-07,4.738117754459381104e-01,8.763483911752700806e-02,1.957474499940872192e-01,2.186174392700195312e-01
