3.346259460449218750e+02,2.599694824218750000e+02,3.707874450683593750e+02,2.951710205078125000e+02,9.196494817733764648e-01,0.000000000000000000e+00,9.210425019264221191e-01,9.196494817733764648e-01,4.908510600216686726e-04,6.875327322632074356e-03,2.213700674474239349e-03
4.421887512207031250e+02,1.320787353515625000e+02,4.806941833496093750e+02,1.666213989257812500e+02,9.095882177352905273e-01,0.000000000000000000e+00,9.102984666824340820e-01,9.095882177352905273e-01,4.311663506086915731e-04,2.767560537904500961e-03,6.864242022857069969e-04
8.977999877929687500e+01,2.661555290222167969e+01,1.307206726074218750e+02,6.403948974609375000e+01,8.387762904167175293e-01,0.000000000000000000e+00,8.449776768684387207e-01,8.387762904167175293e-01,7.438079919666051865e-04,9.270835667848587036e-03,2.690458670258522034e-03
6.220271606445312500e+02,3.047965698242187500e+02,6.398276977539062500e+02,3.368158569335937500e+02,7.246137261390686035e-01,0.000000000000000000e+00,7.345772981643676758e-01,7.246137261390686035e-01,3.367659403011202812e-03,9.248375892639160156e-03,3.869741223752498627e-03
2.394013214111328125e+02,1.444019317626953125e+02,2.724792785644531250e+02,1.733857879638671875e+02,7.232403159141540527e-01,1.000000000000000000e+00,7.703328132629394531e-01,6.018526479601860046e-02,7.232403159141540527e-01,8.372555486857891083e-03,1.231820206157863140e-03
3.076130371093750000e+02,3.546038208007812500e+02,3.413701782226562500e+02,3.706482543945312500e+02,7.201126217842102051e-01,0.000000000000000000e+00,7.234227061271667480e-01,7.201126217842102051e-01,9.130298858508467674e-04,3.321644850075244904e-03,1.276135444641113281e-03
3.460429077148437500e+02,3.546705627441406250e+02,3.757498779296875000e+02,3.712109680175781250e+02,7.048763632774353027e-01,0.000000000000000000e+00,7.603092193603515625e-01,7.048763632774353027e-01,3.778589889407157898e-02,3.754672128707170486e-03,9.717021603137254715e-04
